trial,testing,state,action,reward,Q_before,Q_after
7,False,"('right', 'red', None)",,2.5461239906511626,"{'forward': '-27.86', None: '1.41', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '2.21', 'right': '-13.63', 'left': '0.00'}"
7,False,"('right', 'red', None)",,2.430371178218409,"{'forward': '-27.86', None: '2.21', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '2.36', 'right': '-13.63', 'left': '0.00'}"
7,False,"('right', 'red', 'left')",,1.8832927751783768,"{'forward': '0.00', None: '1.74', 'right': '0.00', 'left': '-7.67'}","{'forward': '0.00', None: '1.84', 'right': '0.00', 'left': '-7.67'}"
7,False,"('right', 'green', 'left')",,-0.03140932161945986,"{'forward': '0.39', None: '0.84', 'right': '0.00', 'left': '0.00'}","{'forward': '0.39', None: '0.23', 'right': '0.00', 'left': '0.00'}"
7,False,"('right', 'green', None)",right,1.792834976138683,"{'forward': '0.00', None: '-4.76', 'right': '1.57', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.73', 'left': '0.35'}"
7,False,"('right', 'red', None)",,1.0275337877602926,"{'forward': '-27.86', None: '2.36', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '1.43', 'right': '-13.63', 'left': '0.00'}"
7,False,"('right', 'green', 'left')",forward,-0.004264316534445145,"{'forward': '0.39', None: '0.23', 'right': '0.00', 'left': '0.00'}","{'forward': '0.11', None: '0.23', 'right': '0.00', 'left': '0.00'}"
7,False,"('right', 'green', None)",right,2.2615418233235536,"{'forward': '0.00', None: '-4.76', 'right': '1.73', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '2.10', 'left': '0.35'}"
7,False,"('forward', 'red', None)",,2.052929314067122,"{'forward': '-7.59', None: '2.28', 'right': '0.00', 'left': '-10.45'}","{'forward': '-7.59', None: '2.12', 'right': '0.00', 'left': '-10.45'}"
7,False,"('forward', 'red', 'left')",,2.1670777215834462,"{'forward': '-7.07', None: '1.97', 'right': '-13.82', 'left': '-8.67'}","{'forward': '-7.07', None: '2.11', 'right': '-13.82', 'left': '-8.67'}"
7,False,"('forward', 'green', 'left')",left,1.685471884810263,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.78'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '1.41'}"
7,False,"('right', 'green', None)",right,1.8919074025804734,"{'forward': '0.00', None: '-4.76', 'right': '2.10', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.95', 'left': '0.35'}"
7,False,"('forward', 'green', 'right')",forward,2.5239635014058504,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.00'}","{'forward': '1.77', None: '0.00', 'right': '0.00', 'left': '0.00'}"
7,False,"('right', 'red', None)",,2.1166824281031134,"{'forward': '-27.86', None: '1.43', 'right': '-13.63', 'left': '0.00'}","{'forward': '-27.86', None: '1.91', 'right': '-13.63', 'left': '0.00'}"
7,False,"('right', 'red', 'forward')",forward,-10.943092221798594,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '-7.07'}","{'forward': '-7.66', None: '0.00', 'right': '0.00', 'left': '-7.07'}"
7,False,"('right', 'red', 'forward')",right,2.3541607950722776,"{'forward': '-7.66', None: '0.00', 'right': '0.00', 'left': '-7.07'}","{'forward': '-7.66', None: '0.00', 'right': '1.65', 'left': '-7.07'}"
8,False,"('right', 'green', 'left')",,0.7666256080009239,"{'forward': '0.11', None: '0.23', 'right': '0.00', 'left': '0.00'}","{'forward': '0.11', None: '0.61', 'right': '0.00', 'left': '0.00'}"
8,False,"('right', 'green', None)",right,2.844921611552108,"{'forward': '0.00', None: '-4.76', 'right': '1.95', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '2.58', 'left': '0.35'}"
8,False,"('right', 'green', None)",right,1.3573430027954636,"{'forward': '0.00', None: '-4.76', 'right': '2.58', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '1.72', 'left': '0.35'}"
8,False,"('forward', 'green', None)",forward,1.893744758891522,"{'forward': '1.73', None: '0.00', 'right': '0.00', 'left': '0.50'}","{'forward': '1.85', None: '0.00', 'right': '0.00', 'left': '0.50'}"
8,False,"('forward', 'red', 'left')",,1.8626859722715992,"{'forward': '-7.07', None: '2.11', 'right': '-13.82', 'left': '-8.67'}","{'forward': '-7.07', None: '1.94', 'right': '-13.82', 'left': '-8.67'}"
8,False,"('forward', 'red', 'left')",,2.161942132059921,"{'forward': '-7.07', None: '1.94', 'right': '-13.82', 'left': '-8.67'}","{'forward': '-7.07', None: '2.09', 'right': '-13.82', 'left': '-8.67'}"
8,False,"('forward', 'green', 'left')",left,0.7359500707101572,"{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '1.41'}","{'forward': '0.00', None: '0.00', 'right': '0.00', 'left': '0.94'}"
8,False,"('right', 'green', None)",right,2.7786163146913734,"{'forward': '0.00', None: '-4.76', 'right': '1.72', 'left': '0.35'}","{'forward': '0.00', None: '-4.76', 'right': '2.46', 'left': '0.35'}"
